wavenumber_cm-1,m5_px11_raw_despiked,m5_px11_processed,CaF2_mean_processed_norm
781.0,154.60339534883755,17.89126630212284,0.014839977225695068
782.0,168.5164270613107,19.458668475946475,0.010577406107940852
783.0,165.82516913319242,19.424231309053848,0.011223858522751
784.0,165.63232067510572,20.166247153168257,0.006354759442599641
785.0,172.49084778012684,21.344335976005254,0.009223014203893277
786.0,167.77439406779683,23.17110215872384,0.015805839869084553
787.0,159.17824312896465,22.878669447280316,0.01963870405191505
788.0,171.1908898305086,25.09623876573915,0.022489225000266743
789.0,173.38168498942915,27.300543336342326,0.025283649115309902
790.0,176.879735729387,28.326992694111116,0.02623676184353103
791.0,173.6615496828752,30.124440712426132,0.027298737295966304
792.0,179.33124101479916,30.20364131890149,0.02159316396665166
793.0,174.2489661016948,29.07621582263161,0.02326461137823805
794.0,169.16272093023272,28.532133954222175,0.017128476123846097
795.0,171.46053488372098,27.1206220272934,0.017230226492748836
796.0,169.95578131634807,27.6055296218992,0.01971024700731213
797.0,177.73911839323466,26.98300157111666,0.022359449107457897
798.0,171.53615254237135,28.058509436770613,0.024503931317435123
799.0,170.05465319148956,28.02462515815645,0.02767143721789475
800.0,177.43894915254245,27.296857442559507,0.03671506603820892
801.0,168.6934088983052,27.263758719345432,0.041091950584365114
802.0,173.02362978723446,26.568234354951898,0.04331212509521742
803.0,168.26469491525418,27.80381079102434,0.0516113366702728
804.0,174.2478297872341,29.08414432535008,0.05892966277743533
805.0,176.64607203389815,29.763246530732822,0.07086235401323615
806.0,174.97727118644093,32.44259080740038,0.08207943776253335
807.0,179.85258262711918,32.91280739755934,0.10588652831578474
808.0,179.70027754237307,34.79375449269808,0.12129792703193179
809.0,177.78638297872317,34.37736380518148,0.14102951417746012
810.0,181.36839361702147,35.836100555689214,0.1652723876155124
811.0,176.42667446808477,37.727640702167996,0.18365895900931944
812.0,184.88686440677964,36.29920960593717,0.20510725174704153
813.0,178.32888771186444,35.45585461546605,0.22200322259691388
814.0,188.10615254237314,35.864767323337304,0.24222896356882778
815.0,177.4704745762716,34.85945901321459,0.2567793255224764
816.0,166.9574406779663,34.55079000308496,0.26956116988867457
817.0,181.17807036247333,33.22390980254865,0.28972864659906394
818.0,182.8595671641782,32.544769097039136,0.3028133430538808
819.0,173.06373134328328,31.66969084362849,0.3174571725124327
820.0,177.23557446808513,31.67855146495631,0.33431314250545185
821.0,173.7480638297873,30.81167507248942,0.3444388505205748
822.0,171.4108853503184,28.211680071083236,0.35352952524085934
823.0,173.37090445859906,26.69809245602659,0.35960802689298366
824.0,166.54078723404305,25.878544863162105,0.3604202518191385
825.0,170.95443496801732,25.279058187119013,0.361959266541968
826.0,171.18308917197416,26.65432043636776,0.3569032518863334
827.0,167.78575906183357,27.812682560461237,0.36187698349380454
828.0,171.8282409381662,29.454824229576868,0.3685740006000647
829.0,179.3494349680167,30.82737202831727,0.37556433654607224
830.0,178.54142857142875,31.53907128105887,0.38219132033617775
831.0,174.4086730769227,33.83638262615282,0.3837542578676866
832.0,177.87688372093103,35.318594901776464,0.3844897850946154
833.0,174.72672340425538,35.19214426749719,0.3823615921509786
834.0,182.1121146496818,35.396235217929586,0.37590834754170904
835.0,183.79003397027643,34.57587476950265,0.37060957473202294
836.0,174.45649044585872,33.2163435467016,0.3565991983565825
837.0,174.66337872340478,31.800426800389065,0.3519184406765737
838.0,174.85987659574494,29.23111979328053,0.34153575338229725
839.0,163.89851063829832,25.923047802172135,0.334736212050908
840.0,169.50973248407706,24.070318903483276,0.3333253689631287
841.0,171.08031422505337,23.85752826223654,0.331547477561328
842.0,161.73104680851137,23.932520849576655,0.3390154324772453
843.0,167.59199148936227,24.132540735913942,0.34341541736316666
844.0,168.89199574468057,24.723804065650263,0.3528398064473345
845.0,169.47120000000004,23.371466187850427,0.36514930030560544
846.0,169.1029127659574,23.441319279822885,0.37671474800408344
847.0,163.09384893617047,23.24901855657358,0.3824753935260964
848.0,162.85657051282075,20.66565223819784,0.3846432151404201
849.0,162.65384893617025,19.534787882310994,0.3884896780125813
850.0,165.45113829787235,17.73015679644347,0.38548949138249256
851.0,157.12703404255288,16.811541186336612,0.3825641847714336
852.0,157.95581276595743,16.6365378798502,0.3825172240495707
853.0,163.86254680851053,18.00525514253784,0.3737763855993853
854.0,156.56328510638272,18.754454849314172,0.3656290758769726
855.0,163.93910638297942,20.136760265064957,0.36448484076757415
856.0,165.53602765957427,21.717740057460116,0.35831884749540344
857.0,170.85260256410274,20.596494326075216,0.34319317339268696
858.0,159.4497739872067,20.36890514220991,0.33461939499076604
859.0,162.82605543710022,18.988140862440673,0.32049898367983715
860.0,156.16676119402968,16.117764053550992,0.30322184574831923
861.0,153.58612553191472,13.326293508625566,0.29129174596771795
862.0,161.08896162046906,10.145623447867553,0.27912003890279796
863.0,146.52206382978702,8.822145068575345,0.26788899988000525
864.0,151.36975802997932,6.322003218044895,0.2553883422948966
865.0,146.7454285714278,5.273664450171,0.2495652558216411
866.0,145.0355074626867,4.379998495387945,0.24175529825561112
