wavenumber_cm-1,raw_avg,denoised,normalized,snv
2.161379150390625000e+03,2.102154168023003535e+02,2.079943230752645036e+02,1.188247478913114462e-02,-1.408895265100997829e-01
2.162819824218750000e+03,2.088230240433304346e+02,2.078708484232506919e+02,1.185308791282687485e-02,-1.421165124277960767e-01
2.164258789062500000e+03,2.083714356599030566e+02,2.077175798828783400e+02,1.181661011302101265e-02,-1.436395646299736539e-01
2.165697265625000000e+03,2.055824291087963047e+02,2.075333880408302321e+02,1.177277259017528964e-02,-1.454699062641600926e-01
2.167137207031250000e+03,2.065783397533275547e+02,2.073218129823028448e+02,1.172241788196102912e-02,-1.475723589790690071e-01
2.168575195312500000e+03,2.067221538402416172e+02,2.070915933863395821e+02,1.166762578755905881e-02,-1.498600852258540617e-01
2.170013183593750000e+03,2.076825307210286553e+02,2.068486040421008454e+02,1.160979450246581862e-02,-1.522747063539041934e-01
2.171452392578125000e+03,2.067984568277994697e+02,2.065981539755039194e+02,1.155018757094228125e-02,-1.547634657858089069e-01
2.172889648437500000e+03,2.041920442934389541e+02,2.063433393403617799e+02,1.148954187531722390e-02,-1.572955965822362134e-01
2.174326660156250000e+03,2.068331236662688184e+02,2.060803006833170343e+02,1.142693886853207025e-02,-1.599094507032224888e-01
2.175763671875000000e+03,2.067602318657769160e+02,2.058092995936553393e+02,1.136244080864428491e-02,-1.626024286972649335e-01
2.177201904296875000e+03,2.069291302716290488e+02,2.055402097013918308e+02,1.129839761233066009e-02,-1.652764148394960386e-01
2.178638183593750000e+03,2.066317116066261690e+02,2.052815613579981573e+02,1.123683949696327455e-02,-1.678466417630269381e-01
2.180074218750000000e+03,2.046762141474971202e+02,2.050427950401405326e+02,1.118001328904067240e-02,-1.702192980520175758e-01
2.181510009765625000e+03,2.066347147623697822e+02,2.048331364254750326e+02,1.113011469305507338e-02,-1.723027067802276879e-01
2.182945556640625000e+03,2.048676633481626084e+02,2.046533264675553312e+02,1.108732005540692678e-02,-1.740895049823749097e-01
2.184382568359375000e+03,2.046714522750289404e+02,2.045048958995766100e+02,1.105199368947009340e-02,-1.755644815358231303e-01
2.185817626953125000e+03,2.032002331769024863e+02,2.043917975152392046e+02,1.102507635723607056e-02,-1.766883569437139589e-01
2.187252441406250000e+03,2.047856190999349053e+02,2.043134076012808862e+02,1.100641961540749052e-02,-1.774673291371769990e-01
2.188687011718750000e+03,2.038042726869936416e+02,2.042676677391878002e+02,1.099553356189301306e-02,-1.779218529260701842e-01
2.190121582031250000e+03,2.048038352683738310e+02,2.042491185865075920e+02,1.099111887720695055e-02,-1.781061786054919382e-01
2.191555664062500000e+03,2.050096039948639941e+02,2.042450912870902471e+02,1.099016038290963858e-02,-1.781461984767030715e-01
2.192990966796875000e+03,2.012600770173249316e+02,2.042463505078059995e+02,1.099046007651322508e-02,-1.781336854138168835e-01
2.194424560546875000e+03,2.045834299723307197e+02,2.042519230875508640e+02,1.099178634639118995e-02,-1.780783098629594441e-01
2.195857910156250000e+03,2.059577438919632471e+02,2.042616769804546948e+02,1.099410776572361942e-02,-1.779813839835135691e-01
2.197291015625000000e+03,2.050285395869502452e+02,2.042800352602428973e+02,1.099847702280186412e-02,-1.777989550363096027e-01
2.198723876953125000e+03,2.041742446334273779e+02,2.043105578773905222e+02,1.100574138321892825e-02,-1.774956472658436035e-01
2.200156494140625000e+03,2.014379605893735459e+02,2.043470765745283018e+02,1.101443280626064614e-02,-1.771327555598142811e-01
2.201588867187500000e+03,2.037940984655309649e+02,2.043868007955848611e+02,1.102388714163582938e-02,-1.767380100875014515e-01
2.203020996093750000e+03,2.072475636800130303e+02,2.044312007654309582e+02,1.103445430178165779e-02,-1.762968010064570323e-01
2.204452880859375000e+03,2.040307487205222685e+02,2.044780870850871395e+02,1.104561321135238104e-02,-1.758308846988386187e-01
2.205884521484375000e+03,2.058655683729383554e+02,2.045262303229100667e+02,1.105707126652172127e-02,-1.753524782091047951e-01
2.207317626953125000e+03,2.059012914586950274e+02,2.045717972450803757e+02,1.106791616046185964e-02,-1.748996729498562552e-01
2.208748779296875000e+03,2.043362206353081660e+02,2.046034629538499132e+02,1.107545257584364486e-02,-1.745850061085214844e-01
2.210179687500000000e+03,2.034102099383318887e+02,2.046168892960779715e+02,1.107864803541238653e-02,-1.744515865558334544e-01
2.211610107421875000e+03,2.040286028826678262e+02,2.046207807018444953e+02,1.107957418712081886e-02,-1.744129170799718354e-01
2.213040527343750000e+03,2.043974863688150947e+02,2.046265365026316658e+02,1.108094406347200425e-02,-1.743557208344611864e-01
2.214470703125000000e+03,2.043341878255208428e+02,2.046528435733773108e+02,1.108720512694795837e-02,-1.740943035733934496e-01
2.215900634765625000e+03,2.039977140073422959e+02,2.047100071118783831e+02,1.110081000703992682e-02,-1.735262610188887389e-01
2.217330322265625000e+03,2.069578122739438584e+02,2.047814623032579391e+02,1.111781628999858676e-02,-1.728162001915117540e-01
2.218759521484375000e+03,2.054993037471064952e+02,2.048450744094402580e+02,1.113295592445266713e-02,-1.721840772641924089e-01
2.220188720703125000e+03,2.064269392225477304e+02,2.048695489125979918e+02,1.113878083819143383e-02,-1.719408704988573677e-01
2.221615966796875000e+03,2.047187030933521328e+02,2.048632403312469705e+02,1.113727940047288742e-02,-1.720035598067606863e-01
2.223044677734375000e+03,2.035107003671151631e+02,2.049283845437227285e+02,1.115278367509720502e-02,-1.713562121121242898e-01
2.224473144531250000e+03,2.059204977530020244e+02,2.050815575997634426e+02,1.118923874970241018e-02,-1.698341087519023573e-01
2.225901123046875000e+03,2.075059627956814268e+02,2.051756464137099840e+02,1.121163181817409413e-02,-1.688991342624642789e-01
2.227329101562500000e+03,2.038064286973741446e+02,2.051767724312756229e+02,1.121189980952598704e-02,-1.688879448590233368e-01
2.228756835937500000e+03,2.035859442816840215e+02,2.052094369779363774e+02,1.121967394759075531e-02,-1.685633524175221276e-01
2.230184326171875000e+03,2.060681316234447422e+02,2.052912564413221332e+02,1.123914691965898285e-02,-1.677503002830924017e-01
2.231611328125000000e+03,2.043333960639105840e+02,2.053488279390560649e+02,1.125284889374811997e-02,-1.671782037772256702e-01
2.233038330078125000e+03,2.047692221182363994e+02,2.053856985078625712e+02,1.126162406198802542e-02,-1.668118154702719347e-01
2.234465087890625000e+03,2.043017216435185048e+02,2.054335504062358382e+02,1.127301277858276662e-02,-1.663363040638299040e-01
2.235891601562500000e+03,2.060382554796007071e+02,2.054834344752723609e+02,1.128488515029972376e-02,-1.658405986763115403e-01
2.237315917968750000e+03,2.041243291784215899e+02,2.055224760324489921e+02,1.129417701217391191e-02,-1.654526369361536686e-01
2.238741943359375000e+03,2.057250388816550810e+02,2.055525896840957216e+02,1.130134403910275191e-02,-1.651533931164844426e-01
2.240167724609375000e+03,2.044028619836877851e+02,2.055776681862998601e+02,1.130731270417003297e-02,-1.649041843231042748e-01
2.241593017578125000e+03,2.047417664704499316e+02,2.055973433166570317e+02,1.131199537071451468e-02,-1.647086696366211744e-01
2.243018310546875000e+03,2.040780865704571738e+02,2.056102337231548915e+02,1.131506327797390798e-02,-1.645805757567171401e-01
2.244443359375000000e+03,2.057795901828341982e+02,2.056174078279416051e+02,1.131677070963314075e-02,-1.645092856141509297e-01
2.245866455078125000e+03,2.062978086118344834e+02,2.056201695888449024e+02,1.131742800669552004e-02,-1.644818415867241035e-01
2.247290771484375000e+03,2.062366943359375000e+02,2.056206122039420450e+02,1.131753334876288430e-02,-1.644774432549021559e-01
2.248715087890625000e+03,2.063046954119647012e+02,2.056237302628626367e+02,1.131827544449115312e-02,-1.644464586412691665e-01
2.250139160156250000e+03,2.077886392098886006e+02,2.056330189978989722e+02,1.132048615659346676e-02,-1.643541551044953031e-01
2.251561035156250000e+03,2.062161933051215215e+02,2.056484690876077650e+02,1.132416326657318360e-02,-1.642006252731441074e-01
2.252984619140625000e+03,2.050504755090784101e+02,2.056699356354268957e+02,1.132927228915516296e-02,-1.639873090058288907e-01
2.254407958984375000e+03,2.064456849274811816e+02,2.056957949859942403e+02,1.133542679555819485e-02,-1.637303408065312049e-01
2.254955810546875000e+03,2.072022337736906934e+02,2.057242672559707160e+02,1.134220317485754199e-02,-1.634474076397944842e-01
2.256380371093750000e+03,2.066488613552517393e+02,2.057565551792924339e+02,1.134988767684480884e-02,-1.631265577602339367e-01
2.257804687500000000e+03,2.058667240849247548e+02,2.057924761566849554e+02,1.135843684302706609e-02,-1.627696056839034733e-01
2.259228759765625000e+03,2.055008217140480440e+02,2.058299738230614082e+02,1.136736126002708437e-02,-1.623969858154528656e-01
2.260652587890625000e+03,2.056451483832465215e+02,2.058682383415192305e+02,1.137646818725808126e-02,-1.620167456242116166e-01
2.262076171875000000e+03,2.061883646647135322e+02,2.059064567313910175e+02,1.138556413591955245e-02,-1.616369638195666592e-01
2.263499511718750000e+03,2.055281202528211679e+02,2.059445756615806999e+02,1.139463641324988188e-02,-1.612581703605241168e-01
2.264922607421875000e+03,2.054183926052517393e+02,2.059850647037796989e+02,1.140427277549407176e-02,-1.608558247471618963e-01
2.266345458984375000e+03,2.055099651195384922e+02,2.060291734909312993e+02,1.141477063437291647e-02,-1.604175091917098839e-01
2.267768066406250000e+03,2.055915572554976904e+02,2.060754204639049760e+02,1.142577737990375063e-02,-1.599579461668354796e-01
2.269190429687500000e+03,2.050389771638093066e+02,2.061228845151781002e+02,1.143707378917410700e-02,-1.594862888545117707e-01
2.270612792968750000e+03,2.046563641583477988e+02,2.061703388769445837e+02,1.144836789234901335e-02,-1.590147278282516841e-01
2.272034667968750000e+03,2.059630228678385322e+02,2.062164404503329251e+02,1.145934003288554860e-02,-1.585566096606070008e-01
2.273454589843750000e+03,2.056933701126663721e+02,2.062619719520914430e+02,1.147017649679374883e-02,-1.581041563792402460e-01
2.274875976562500000e+03,2.072409164993851221e+02,2.063071478251129918e+02,1.148092832132428624e-02,-1.576552370333418052e-01
2.276297119140625000e+03,2.071686683937355440e+02,2.063510217909423261e+02,1.149137029290125435e-02,-1.572192549321729249e-01
2.277718017578125000e+03,2.040122573287398779e+02,2.063936850601422464e+02,1.150152411957147333e-02,-1.567953037028523289e-01
2.279138671875000000e+03,2.058542254412615762e+02,2.064355385665680274e+02,1.151148522329741714e-02,-1.563793992062362803e-01
2.280559082031250000e+03,2.065869010642722685e+02,2.064773628519275803e+02,1.152143937243110469e-02,-1.559637850836863293e-01
2.281979248046875000e+03,2.083893534342447822e+02,2.065213305444780190e+02,1.153190365089871473e-02,-1.555268716061982415e-01
2.283397460937500000e+03,2.094300921404803262e+02,2.065688705225404362e+02,1.154321813068904211e-02,-1.550544597981159400e-01
2.284817138671875000e+03,2.070434344256365762e+02,2.066196126903615209e+02,1.155529472928518153e-02,-1.545502273557933515e-01
2.286236572265625000e+03,2.070159742567274179e+02,2.066731285213221554e+02,1.156803145766716751e-02,-1.540184326117582658e-01
2.287656005859375000e+03,2.060627051459418340e+02,2.067283022886308572e+02,1.158116277367978592e-02,-1.534701627085034714e-01
2.289074951171875000e+03,2.076227592185691435e+02,2.067839322518715903e+02,1.159440266398847549e-02,-1.529173595186576196e-01
2.290491943359375000e+03,2.067884448016131387e+02,2.068403222343495429e+02,1.160782343831626325e-02,-1.523570039050062552e-01
2.291910400390625000e+03,2.076519006799768476e+02,2.068971104250050530e+02,1.162133898589723553e-02,-1.517926912376746373e-01
2.293328613281250000e+03,2.075598353633174327e+02,2.069530019787461868e+02,1.163464113455249527e-02,-1.512372885842549752e-01
2.294746582031250000e+03,2.069053124321831660e+02,2.070073875350624348e+02,1.164758485692901809e-02,-1.506968512504558433e-01
2.296162597656250000e+03,2.073952325891565351e+02,2.070597509084063006e+02,1.166004730124640086e-02,-1.501765086485686018e-01
2.297580078125000000e+03,2.075960309063946738e+02,2.071100158364424715e+02,1.167201031712497040e-02,-1.496770186087221510e-01
2.298997314453125000e+03,2.076008555094400947e+02,2.071594504473156917e+02,1.168377571812985460e-02,-1.491857795535883602e-01
2.300414306640625000e+03,2.070247989230685732e+02,2.072087977623542372e+02,1.169552034279033349e-02,-1.486954079701022224e-01
2.301829589843750000e+03,2.067990892198350821e+02,2.072574971596554576e+02,1.170711076350618510e-02,-1.482114748412021177e-01
2.303246093750000000e+03,2.066298025625723369e+02,2.073053818097416467e+02,1.171850727498449651e-02,-1.477356379761345373e-01
2.304662353515625000e+03,2.063327162000867929e+02,2.073522625768818841e+02,1.172966486306051270e-02,-1.472697768446900035e-01
2.306076660156250000e+03,2.066187614158347685e+02,2.073978515506590554e+02,1.174051500526685290e-02,-1.468167524553558034e-01
2.307492431640625000e+03,2.083360708731192119e+02,2.074427929954091780e+02,1.175121103604132543e-02,-1.463701626579360093e-01
2.308907958984375000e+03,2.075705069082754619e+02,2.074874102089476935e+02,1.176182990002606378e-02,-1.459267947941214616e-01
2.310321777343750000e+03,2.077706784848813584e+02,2.075313317833135613e+02,1.177228320239968873e-02,-1.454903395998687898e-01
2.311736816406250000e+03,2.069306245026764941e+02,2.075747322848364433e+02,1.178261248982018401e-02,-1.450590623836869597e-01
